---------------------------------------
Begin Slurm Prolog: Apr-17-2026 01:33:54
Job ID:    4907821
User ID:   rsiddique32
Account:   ece
Job name:  GAT_1
Partition: coe-gpu
QOS:       coe-ice
---------------------------------------
TF version: 2.16.1
Num GPUs Available:  0
TensorFlow is still on the CPU. Check CUDA/cuDNN installation.
Update 22600/100000 | Loss: -0.2037 | Avg Turns/Game: 43.3 | Avg Reward: -60.32 | Re-hits: 0
Update 22700/100000 | Loss: -0.1859 | Avg Turns/Game: 44.4 | Avg Reward: -70.55 | Re-hits: 0
Update 22800/100000 | Loss: 0.0359 | Avg Turns/Game: 43.6 | Avg Reward: -64.42 | Re-hits: 0
Update 22900/100000 | Loss: -0.2056 | Avg Turns/Game: 44.2 | Avg Reward: -67.63 | Re-hits: 0
Update 23000/100000 | Loss: -0.1237 | Avg Turns/Game: 43.8 | Avg Reward: -66.04 | Re-hits: 0
Update 23100/100000 | Loss: -0.2621 | Avg Turns/Game: 43.6 | Avg Reward: -67.04 | Re-hits: 0
Update 23200/100000 | Loss: -0.1123 | Avg Turns/Game: 43.9 | Avg Reward: -64.73 | Re-hits: 0
Update 23300/100000 | Loss: -0.0846 | Avg Turns/Game: 43.8 | Avg Reward: -64.72 | Re-hits: 0
Update 23400/100000 | Loss: -0.1590 | Avg Turns/Game: 43.0 | Avg Reward: -67.44 | Re-hits: 0
Update 23500/100000 | Loss: -0.0645 | Avg Turns/Game: 43.2 | Avg Reward: -65.39 | Re-hits: 0
Update 23600/100000 | Loss: 0.0394 | Avg Turns/Game: 43.8 | Avg Reward: -61.54 | Re-hits: 0
Update 23700/100000 | Loss: -0.2773 | Avg Turns/Game: 44.2 | Avg Reward: -66.91 | Re-hits: 0
Update 23800/100000 | Loss: -0.2320 | Avg Turns/Game: 42.0 | Avg Reward: -56.40 | Re-hits: 0
Update 23900/100000 | Loss: -0.0886 | Avg Turns/Game: 43.4 | Avg Reward: -60.36 | Re-hits: 0
Update 24000/100000 | Loss: -0.1836 | Avg Turns/Game: 43.7 | Avg Reward: -66.09 | Re-hits: 0
Update 24100/100000 | Loss: -0.2973 | Avg Turns/Game: 43.2 | Avg Reward: -59.90 | Re-hits: 0
Update 24200/100000 | Loss: -0.2936 | Avg Turns/Game: 47.0 | Avg Reward: -79.32 | Re-hits: 0
Update 24300/100000 | Loss: -0.0083 | Avg Turns/Game: 43.2 | Avg Reward: -66.78 | Re-hits: 0
Update 24400/100000 | Loss: -0.0390 | Avg Turns/Game: 43.6 | Avg Reward: -70.51 | Re-hits: 0
Update 24500/100000 | Loss: -0.1337 | Avg Turns/Game: 43.1 | Avg Reward: -62.14 | Re-hits: 0
Update 24600/100000 | Loss: -0.3835 | Avg Turns/Game: 42.2 | Avg Reward: -55.62 | Re-hits: 0
Update 24700/100000 | Loss: -0.1736 | Avg Turns/Game: 43.1 | Avg Reward: -60.26 | Re-hits: 0
Update 24800/100000 | Loss: -0.0954 | Avg Turns/Game: 43.3 | Avg Reward: -59.40 | Re-hits: 0
Update 24900/100000 | Loss: 0.1207 | Avg Turns/Game: 45.3 | Avg Reward: -71.11 | Re-hits: 0
Update 25000/100000 | Loss: -0.2424 | Avg Turns/Game: 42.9 | Avg Reward: -66.53 | Re-hits: 0
Update 25100/100000 | Loss: -0.0450 | Avg Turns/Game: 45.4 | Avg Reward: -75.27 | Re-hits: 0
Update 25200/100000 | Loss: -0.1983 | Avg Turns/Game: 45.6 | Avg Reward: -76.59 | Re-hits: 0
Update 25300/100000 | Loss: -0.2300 | Avg Turns/Game: 42.3 | Avg Reward: -57.08 | Re-hits: 0
Update 25400/100000 | Loss: -0.2557 | Avg Turns/Game: 44.2 | Avg Reward: -66.64 | Re-hits: 0
Update 25500/100000 | Loss: -0.6058 | Avg Turns/Game: 42.8 | Avg Reward: -61.21 | Re-hits: 0
Update 25600/100000 | Loss: -0.0558 | Avg Turns/Game: 42.0 | Avg Reward: -54.55 | Re-hits: 0
Update 25700/100000 | Loss: -0.0447 | Avg Turns/Game: 44.9 | Avg Reward: -71.30 | Re-hits: 0
Update 25800/100000 | Loss: 0.0297 | Avg Turns/Game: 44.6 | Avg Reward: -74.89 | Re-hits: 0
Update 25900/100000 | Loss: -0.1401 | Avg Turns/Game: 44.1 | Avg Reward: -66.57 | Re-hits: 0
Update 26000/100000 | Loss: -0.1413 | Avg Turns/Game: 43.6 | Avg Reward: -61.72 | Re-hits: 0
Update 26100/100000 | Loss: -0.1702 | Avg Turns/Game: 42.0 | Avg Reward: -55.42 | Re-hits: 0
Update 26200/100000 | Loss: -0.1159 | Avg Turns/Game: 44.4 | Avg Reward: -67.17 | Re-hits: 0
Update 26300/100000 | Loss: 0.0462 | Avg Turns/Game: 42.6 | Avg Reward: -61.22 | Re-hits: 0
Update 26400/100000 | Loss: 0.1892 | Avg Turns/Game: 42.9 | Avg Reward: -57.63 | Re-hits: 0
Update 26500/100000 | Loss: -0.0730 | Avg Turns/Game: 43.3 | Avg Reward: -63.10 | Re-hits: 0
Update 26600/100000 | Loss: -0.0946 | Avg Turns/Game: 44.7 | Avg Reward: -67.41 | Re-hits: 0
Update 26700/100000 | Loss: 0.0384 | Avg Turns/Game: 43.1 | Avg Reward: -63.61 | Re-hits: 0
Update 26800/100000 | Loss: -0.0954 | Avg Turns/Game: 42.8 | Avg Reward: -58.85 | Re-hits: 0
Update 26900/100000 | Loss: -0.1336 | Avg Turns/Game: 45.0 | Avg Reward: -69.40 | Re-hits: 0
Update 27000/100000 | Loss: -0.1892 | Avg Turns/Game: 43.7 | Avg Reward: -65.31 | Re-hits: 0
Update 27100/100000 | Loss: -0.0579 | Avg Turns/Game: 43.5 | Avg Reward: -69.09 | Re-hits: 0
Update 27200/100000 | Loss: -0.1699 | Avg Turns/Game: 43.1 | Avg Reward: -58.55 | Re-hits: 0
Update 27300/100000 | Loss: -0.2260 | Avg Turns/Game: 43.8 | Avg Reward: -68.05 | Re-hits: 0
Update 27400/100000 | Loss: 0.0166 | Avg Turns/Game: 41.6 | Avg Reward: -56.38 | Re-hits: 0
Update 27500/100000 | Loss: -0.3072 | Avg Turns/Game: 43.9 | Avg Reward: -68.77 | Re-hits: 0
Update 27600/100000 | Loss: -0.1020 | Avg Turns/Game: 44.3 | Avg Reward: -67.80 | Re-hits: 0
Update 27700/100000 | Loss: -0.0950 | Avg Turns/Game: 43.3 | Avg Reward: -60.18 | Re-hits: 0
Update 27800/100000 | Loss: -0.2289 | Avg Turns/Game: 43.4 | Avg Reward: -64.38 | Re-hits: 0
Update 27900/100000 | Loss: -0.1135 | Avg Turns/Game: 41.5 | Avg Reward: -52.85 | Re-hits: 0
Update 28000/100000 | Loss: -0.1276 | Avg Turns/Game: 44.4 | Avg Reward: -66.11 | Re-hits: 0
Update 28100/100000 | Loss: 0.0504 | Avg Turns/Game: 44.8 | Avg Reward: -72.50 | Re-hits: 0
Update 28200/100000 | Loss: -0.1982 | Avg Turns/Game: 46.1 | Avg Reward: -78.03 | Re-hits: 0
Update 28300/100000 | Loss: -0.0014 | Avg Turns/Game: 43.8 | Avg Reward: -65.62 | Re-hits: 0
Update 28400/100000 | Loss: -0.0786 | Avg Turns/Game: 43.1 | Avg Reward: -67.59 | Re-hits: 0
Update 28500/100000 | Loss: -0.1901 | Avg Turns/Game: 44.4 | Avg Reward: -66.28 | Re-hits: 0
Update 28600/100000 | Loss: -0.1308 | Avg Turns/Game: 43.7 | Avg Reward: -66.43 | Re-hits: 0
Update 28700/100000 | Loss: -0.0805 | Avg Turns/Game: 44.7 | Avg Reward: -67.81 | Re-hits: 0
Update 28800/100000 | Loss: -0.1823 | Avg Turns/Game: 43.2 | Avg Reward: -64.24 | Re-hits: 0
Update 28900/100000 | Loss: -0.1073 | Avg Turns/Game: 42.7 | Avg Reward: -60.32 | Re-hits: 0
Update 29000/100000 | Loss: -0.3366 | Avg Turns/Game: 43.3 | Avg Reward: -63.62 | Re-hits: 0
Update 29100/100000 | Loss: 0.1831 | Avg Turns/Game: 43.1 | Avg Reward: -62.37 | Re-hits: 0
Update 29200/100000 | Loss: -0.0906 | Avg Turns/Game: 41.4 | Avg Reward: -52.19 | Re-hits: 0
Update 29300/100000 | Loss: -0.0986 | Avg Turns/Game: 42.4 | Avg Reward: -56.24 | Re-hits: 0
Update 29400/100000 | Loss: -0.1766 | Avg Turns/Game: 43.5 | Avg Reward: -66.16 | Re-hits: 0
Update 29500/100000 | Loss: 0.0297 | Avg Turns/Game: 44.4 | Avg Reward: -66.51 | Re-hits: 0
Update 29600/100000 | Loss: -0.0981 | Avg Turns/Game: 44.9 | Avg Reward: -76.46 | Re-hits: 0
Update 29700/100000 | Loss: -0.1676 | Avg Turns/Game: 42.8 | Avg Reward: -60.14 | Re-hits: 0
Update 29800/100000 | Loss: -0.2552 | Avg Turns/Game: 44.2 | Avg Reward: -68.59 | Re-hits: 0
Update 29900/100000 | Loss: -0.0990 | Avg Turns/Game: 42.7 | Avg Reward: -61.89 | Re-hits: 0
Update 30000/100000 | Loss: -0.1260 | Avg Turns/Game: 44.2 | Avg Reward: -71.90 | Re-hits: 0
Update 30100/100000 | Loss: -0.0353 | Avg Turns/Game: 43.4 | Avg Reward: -61.41 | Re-hits: 0
Update 30200/100000 | Loss: -0.1280 | Avg Turns/Game: 44.2 | Avg Reward: -68.33 | Re-hits: 0
Update 30300/100000 | Loss: -0.3136 | Avg Turns/Game: 43.9 | Avg Reward: -68.61 | Re-hits: 0
Update 30400/100000 | Loss: -0.3097 | Avg Turns/Game: 43.1 | Avg Reward: -60.70 | Re-hits: 0
Update 30500/100000 | Loss: -0.4298 | Avg Turns/Game: 42.6 | Avg Reward: -60.70 | Re-hits: 0
Update 30600/100000 | Loss: -0.1395 | Avg Turns/Game: 44.0 | Avg Reward: -63.40 | Re-hits: 0
Update 30700/100000 | Loss: -0.0371 | Avg Turns/Game: 45.1 | Avg Reward: -77.85 | Re-hits: 0
Update 30800/100000 | Loss: -0.1419 | Avg Turns/Game: 43.6 | Avg Reward: -62.86 | Re-hits: 0
Update 30900/100000 | Loss: -0.0648 | Avg Turns/Game: 43.0 | Avg Reward: -68.67 | Re-hits: 0
Update 31000/100000 | Loss: 0.0011 | Avg Turns/Game: 42.4 | Avg Reward: -60.45 | Re-hits: 0
Update 31100/100000 | Loss: -0.0798 | Avg Turns/Game: 42.5 | Avg Reward: -60.16 | Re-hits: 0
Update 31200/100000 | Loss: -0.2154 | Avg Turns/Game: 43.0 | Avg Reward: -59.79 | Re-hits: 0
Update 31300/100000 | Loss: 0.0868 | Avg Turns/Game: 43.1 | Avg Reward: -62.81 | Re-hits: 0
Update 31400/100000 | Loss: -0.1091 | Avg Turns/Game: 43.7 | Avg Reward: -65.70 | Re-hits: 0
Update 31500/100000 | Loss: -0.0252 | Avg Turns/Game: 43.9 | Avg Reward: -67.88 | Re-hits: 0
Update 31600/100000 | Loss: -0.1711 | Avg Turns/Game: 44.4 | Avg Reward: -68.01 | Re-hits: 0
Update 31700/100000 | Loss: -0.1171 | Avg Turns/Game: 43.1 | Avg Reward: -60.99 | Re-hits: 0
Update 31800/100000 | Loss: -0.1011 | Avg Turns/Game: 42.7 | Avg Reward: -57.31 | Re-hits: 0
Update 31900/100000 | Loss: -0.1261 | Avg Turns/Game: 41.7 | Avg Reward: -57.44 | Re-hits: 0
Update 32000/100000 | Loss: -0.0919 | Avg Turns/Game: 43.1 | Avg Reward: -64.45 | Re-hits: 0
Update 32100/100000 | Loss: -0.2964 | Avg Turns/Game: 43.6 | Avg Reward: -64.86 | Re-hits: 0
Update 32200/100000 | Loss: -0.1312 | Avg Turns/Game: 42.8 | Avg Reward: -61.66 | Re-hits: 0
Update 32300/100000 | Loss: -0.4972 | Avg Turns/Game: 42.9 | Avg Reward: -62.08 | Re-hits: 0
Update 32400/100000 | Loss: -0.1182 | Avg Turns/Game: 42.0 | Avg Reward: -59.03 | Re-hits: 0
Update 32500/100000 | Loss: -0.0255 | Avg Turns/Game: 43.7 | Avg Reward: -65.37 | Re-hits: 0
Update 32600/100000 | Loss: -0.0558 | Avg Turns/Game: 42.9 | Avg Reward: -59.72 | Re-hits: 0
Update 32700/100000 | Loss: 0.0809 | Avg Turns/Game: 42.7 | Avg Reward: -62.06 | Re-hits: 0
Update 32800/100000 | Loss: 0.0263 | Avg Turns/Game: 43.6 | Avg Reward: -63.71 | Re-hits: 0
Update 32900/100000 | Loss: -0.0438 | Avg Turns/Game: 43.9 | Avg Reward: -68.52 | Re-hits: 0
Update 33000/100000 | Loss: -0.0808 | Avg Turns/Game: 42.2 | Avg Reward: -59.67 | Re-hits: 0
Update 33100/100000 | Loss: 0.0069 | Avg Turns/Game: 42.3 | Avg Reward: -61.38 | Re-hits: 0
Update 33200/100000 | Loss: -0.2026 | Avg Turns/Game: 44.5 | Avg Reward: -71.08 | Re-hits: 0
Update 33300/100000 | Loss: -0.0801 | Avg Turns/Game: 41.5 | Avg Reward: -53.17 | Re-hits: 0
Update 33400/100000 | Loss: -0.0956 | Avg Turns/Game: 43.7 | Avg Reward: -64.31 | Re-hits: 0
Update 33500/100000 | Loss: -0.1119 | Avg Turns/Game: 44.3 | Avg Reward: -74.97 | Re-hits: 0
Update 33600/100000 | Loss: 0.0661 | Avg Turns/Game: 43.6 | Avg Reward: -65.30 | Re-hits: 0
Update 33700/100000 | Loss: 0.0055 | Avg Turns/Game: 42.8 | Avg Reward: -59.90 | Re-hits: 0
Update 33800/100000 | Loss: -0.1238 | Avg Turns/Game: 44.4 | Avg Reward: -77.31 | Re-hits: 0
Update 33900/100000 | Loss: -0.0566 | Avg Turns/Game: 43.5 | Avg Reward: -63.19 | Re-hits: 0
Update 34000/100000 | Loss: -0.2040 | Avg Turns/Game: 43.0 | Avg Reward: -61.75 | Re-hits: 0
Update 34100/100000 | Loss: -0.0136 | Avg Turns/Game: 44.3 | Avg Reward: -67.85 | Re-hits: 0
Update 34200/100000 | Loss: -0.0831 | Avg Turns/Game: 42.3 | Avg Reward: -61.33 | Re-hits: 0
Update 34300/100000 | Loss: -0.0819 | Avg Turns/Game: 44.0 | Avg Reward: -66.82 | Re-hits: 0
Update 34400/100000 | Loss: -0.1590 | Avg Turns/Game: 41.5 | Avg Reward: -52.40 | Re-hits: 0
Update 34500/100000 | Loss: -0.0598 | Avg Turns/Game: 45.0 | Avg Reward: -77.93 | Re-hits: 0
Update 34600/100000 | Loss: -0.0075 | Avg Turns/Game: 43.9 | Avg Reward: -64.64 | Re-hits: 0
Update 34700/100000 | Loss: -0.2271 | Avg Turns/Game: 42.7 | Avg Reward: -60.64 | Re-hits: 0
Update 34800/100000 | Loss: -0.0896 | Avg Turns/Game: 42.3 | Avg Reward: -58.24 | Re-hits: 0
Update 34900/100000 | Loss: -0.1236 | Avg Turns/Game: 45.0 | Avg Reward: -70.19 | Re-hits: 0
Update 35000/100000 | Loss: -0.0883 | Avg Turns/Game: 42.1 | Avg Reward: -55.87 | Re-hits: 0
Update 35100/100000 | Loss: -0.0296 | Avg Turns/Game: 42.8 | Avg Reward: -60.22 | Re-hits: 0
Update 35200/100000 | Loss: -0.0529 | Avg Turns/Game: 43.0 | Avg Reward: -60.97 | Re-hits: 0
Update 35300/100000 | Loss: -0.0468 | Avg Turns/Game: 42.9 | Avg Reward: -60.74 | Re-hits: 0
Update 35400/100000 | Loss: 0.0249 | Avg Turns/Game: 43.9 | Avg Reward: -68.42 | Re-hits: 0
Update 35500/100000 | Loss: -0.1583 | Avg Turns/Game: 42.7 | Avg Reward: -62.42 | Re-hits: 0
Update 35600/100000 | Loss: -0.2116 | Avg Turns/Game: 45.2 | Avg Reward: -74.89 | Re-hits: 0
Update 35700/100000 | Loss: -0.1620 | Avg Turns/Game: 43.6 | Avg Reward: -68.49 | Re-hits: 0
Update 35800/100000 | Loss: -0.0386 | Avg Turns/Game: 42.8 | Avg Reward: -59.60 | Re-hits: 0
Update 35900/100000 | Loss: -0.1617 | Avg Turns/Game: 43.4 | Avg Reward: -61.52 | Re-hits: 0
Update 36000/100000 | Loss: 0.0756 | Avg Turns/Game: 42.1 | Avg Reward: -53.91 | Re-hits: 0
Update 36100/100000 | Loss: -0.0001 | Avg Turns/Game: 44.2 | Avg Reward: -66.43 | Re-hits: 0
Update 36200/100000 | Loss: -0.1152 | Avg Turns/Game: 42.7 | Avg Reward: -59.45 | Re-hits: 0
Update 36300/100000 | Loss: -0.1913 | Avg Turns/Game: 44.3 | Avg Reward: -67.15 | Re-hits: 0
Update 36400/100000 | Loss: -0.0183 | Avg Turns/Game: 44.4 | Avg Reward: -68.80 | Re-hits: 0
Update 36500/100000 | Loss: -0.1440 | Avg Turns/Game: 42.8 | Avg Reward: -58.62 | Re-hits: 0
Update 36600/100000 | Loss: -0.0678 | Avg Turns/Game: 42.7 | Avg Reward: -56.99 | Re-hits: 0
Update 36700/100000 | Loss: -0.0239 | Avg Turns/Game: 43.7 | Avg Reward: -69.95 | Re-hits: 0
Update 36800/100000 | Loss: -0.0311 | Avg Turns/Game: 43.9 | Avg Reward: -69.50 | Re-hits: 0
Update 36900/100000 | Loss: -0.0974 | Avg Turns/Game: 42.4 | Avg Reward: -61.11 | Re-hits: 0
Update 37000/100000 | Loss: -0.3992 | Avg Turns/Game: 44.8 | Avg Reward: -71.17 | Re-hits: 0
Update 37100/100000 | Loss: -0.1035 | Avg Turns/Game: 45.9 | Avg Reward: -79.12 | Re-hits: 0
Update 37200/100000 | Loss: -0.1853 | Avg Turns/Game: 43.6 | Avg Reward: -66.54 | Re-hits: 0
Update 37300/100000 | Loss: -0.2828 | Avg Turns/Game: 45.9 | Avg Reward: -79.51 | Re-hits: 0
Update 37400/100000 | Loss: 0.2109 | Avg Turns/Game: 44.1 | Avg Reward: -63.73 | Re-hits: 0
Update 37500/100000 | Loss: -0.0949 | Avg Turns/Game: 44.5 | Avg Reward: -69.51 | Re-hits: 0
Update 37600/100000 | Loss: -0.1862 | Avg Turns/Game: 44.1 | Avg Reward: -66.04 | Re-hits: 0
Update 37700/100000 | Loss: -0.0865 | Avg Turns/Game: 45.2 | Avg Reward: -71.21 | Re-hits: 0
Update 37800/100000 | Loss: -0.1405 | Avg Turns/Game: 43.7 | Avg Reward: -60.20 | Re-hits: 0
Update 37900/100000 | Loss: -0.1677 | Avg Turns/Game: 44.5 | Avg Reward: -74.49 | Re-hits: 0
Update 38000/100000 | Loss: 0.0044 | Avg Turns/Game: 44.3 | Avg Reward: -64.51 | Re-hits: 0
Update 38100/100000 | Loss: -0.2207 | Avg Turns/Game: 42.7 | Avg Reward: -59.31 | Re-hits: 0
Update 38200/100000 | Loss: -0.0735 | Avg Turns/Game: 42.7 | Avg Reward: -59.18 | Re-hits: 0
Update 38300/100000 | Loss: 0.1713 | Avg Turns/Game: 44.1 | Avg Reward: -65.83 | Re-hits: 0
Update 38400/100000 | Loss: 0.0460 | Avg Turns/Game: 42.2 | Avg Reward: -57.40 | Re-hits: 0
Update 38500/100000 | Loss: -0.1432 | Avg Turns/Game: 44.0 | Avg Reward: -65.65 | Re-hits: 0
Update 38600/100000 | Loss: -0.3897 | Avg Turns/Game: 43.2 | Avg Reward: -65.99 | Re-hits: 0
Update 38700/100000 | Loss: -0.4541 | Avg Turns/Game: 43.3 | Avg Reward: -59.77 | Re-hits: 0
Update 38800/100000 | Loss: 0.0182 | Avg Turns/Game: 43.6 | Avg Reward: -68.47 | Re-hits: 0
Update 38900/100000 | Loss: -0.1127 | Avg Turns/Game: 42.3 | Avg Reward: -55.04 | Re-hits: 0
Update 39000/100000 | Loss: -0.0676 | Avg Turns/Game: 43.6 | Avg Reward: -62.73 | Re-hits: 0
Update 39100/100000 | Loss: 0.0620 | Avg Turns/Game: 44.0 | Avg Reward: -69.44 | Re-hits: 0
Update 39200/100000 | Loss: -0.1813 | Avg Turns/Game: 42.5 | Avg Reward: -54.76 | Re-hits: 0
Update 39300/100000 | Loss: -0.1802 | Avg Turns/Game: 43.5 | Avg Reward: -62.34 | Re-hits: 0
Update 39400/100000 | Loss: -0.0620 | Avg Turns/Game: 42.1 | Avg Reward: -58.56 | Re-hits: 0
Update 39500/100000 | Loss: -0.0357 | Avg Turns/Game: 42.0 | Avg Reward: -54.59 | Re-hits: 0
Update 39600/100000 | Loss: -0.1971 | Avg Turns/Game: 43.9 | Avg Reward: -67.16 | Re-hits: 0
Update 39700/100000 | Loss: -0.1678 | Avg Turns/Game: 42.5 | Avg Reward: -60.36 | Re-hits: 0
Update 39800/100000 | Loss: -0.1065 | Avg Turns/Game: 43.6 | Avg Reward: -62.28 | Re-hits: 0
Update 39900/100000 | Loss: -0.0685 | Avg Turns/Game: 42.7 | Avg Reward: -60.61 | Re-hits: 0
Update 40000/100000 | Loss: -0.1433 | Avg Turns/Game: 41.5 | Avg Reward: -49.30 | Re-hits: 0
Update 40100/100000 | Loss: 0.0504 | Avg Turns/Game: 43.8 | Avg Reward: -69.91 | Re-hits: 0
Update 40200/100000 | Loss: -0.1427 | Avg Turns/Game: 43.8 | Avg Reward: -62.56 | Re-hits: 0
Update 40300/100000 | Loss: 0.1624 | Avg Turns/Game: 43.6 | Avg Reward: -63.75 | Re-hits: 0
Update 40400/100000 | Loss: -0.0960 | Avg Turns/Game: 42.5 | Avg Reward: -60.62 | Re-hits: 0
Update 40500/100000 | Loss: -0.1346 | Avg Turns/Game: 44.5 | Avg Reward: -75.60 | Re-hits: 0
Update 40600/100000 | Loss: -0.1435 | Avg Turns/Game: 43.0 | Avg Reward: -60.36 | Re-hits: 0
Update 40700/100000 | Loss: -0.1050 | Avg Turns/Game: 43.9 | Avg Reward: -62.07 | Re-hits: 0
Update 40800/100000 | Loss: 0.1768 | Avg Turns/Game: 44.1 | Avg Reward: -70.19 | Re-hits: 0
Update 40900/100000 | Loss: 0.0412 | Avg Turns/Game: 42.8 | Avg Reward: -56.70 | Re-hits: 0
Update 41000/100000 | Loss: 0.1047 | Avg Turns/Game: 43.5 | Avg Reward: -62.87 | Re-hits: 0
Update 41100/100000 | Loss: -0.1167 | Avg Turns/Game: 43.3 | Avg Reward: -67.38 | Re-hits: 0
Update 41200/100000 | Loss: -0.0642 | Avg Turns/Game: 45.0 | Avg Reward: -70.42 | Re-hits: 0
Update 41300/100000 | Loss: -0.1016 | Avg Turns/Game: 43.1 | Avg Reward: -63.53 | Re-hits: 0
Update 41400/100000 | Loss: -0.1261 | Avg Turns/Game: 42.6 | Avg Reward: -58.72 | Re-hits: 0
Update 41500/100000 | Loss: -0.0857 | Avg Turns/Game: 45.2 | Avg Reward: -70.50 | Re-hits: 0
Update 41600/100000 | Loss: -0.1328 | Avg Turns/Game: 44.2 | Avg Reward: -72.45 | Re-hits: 0
Update 41700/100000 | Loss: 0.0072 | Avg Turns/Game: 44.4 | Avg Reward: -67.17 | Re-hits: 0
Update 41800/100000 | Loss: -0.1454 | Avg Turns/Game: 42.8 | Avg Reward: -62.07 | Re-hits: 0
Update 41900/100000 | Loss: -0.1191 | Avg Turns/Game: 43.1 | Avg Reward: -63.14 | Re-hits: 0
Update 42000/100000 | Loss: -0.0814 | Avg Turns/Game: 43.5 | Avg Reward: -63.37 | Re-hits: 0
Update 42100/100000 | Loss: -0.1850 | Avg Turns/Game: 43.5 | Avg Reward: -61.15 | Re-hits: 0
Update 42200/100000 | Loss: -0.1175 | Avg Turns/Game: 44.5 | Avg Reward: -71.93 | Re-hits: 0
Update 42300/100000 | Loss: 0.0551 | Avg Turns/Game: 42.9 | Avg Reward: -60.46 | Re-hits: 0
Update 42400/100000 | Loss: -0.1531 | Avg Turns/Game: 42.5 | Avg Reward: -56.99 | Re-hits: 0
Update 42500/100000 | Loss: -0.0468 | Avg Turns/Game: 44.6 | Avg Reward: -74.17 | Re-hits: 0
Update 42600/100000 | Loss: -0.1741 | Avg Turns/Game: 42.1 | Avg Reward: -63.68 | Re-hits: 0
Update 42700/100000 | Loss: 0.1594 | Avg Turns/Game: 42.8 | Avg Reward: -59.93 | Re-hits: 0
Update 42800/100000 | Loss: -0.2272 | Avg Turns/Game: 43.1 | Avg Reward: -62.43 | Re-hits: 0
Update 42900/100000 | Loss: -0.1024 | Avg Turns/Game: 43.5 | Avg Reward: -64.04 | Re-hits: 0
Update 43000/100000 | Loss: -0.0858 | Avg Turns/Game: 42.3 | Avg Reward: -56.06 | Re-hits: 0
Update 43100/100000 | Loss: -0.0753 | Avg Turns/Game: 42.4 | Avg Reward: -60.61 | Re-hits: 0
Update 43200/100000 | Loss: 0.0118 | Avg Turns/Game: 43.8 | Avg Reward: -65.32 | Re-hits: 0
Update 43300/100000 | Loss: -0.0935 | Avg Turns/Game: 42.1 | Avg Reward: -60.65 | Re-hits: 0
Update 43400/100000 | Loss: -0.0293 | Avg Turns/Game: 41.5 | Avg Reward: -54.03 | Re-hits: 0
Update 43500/100000 | Loss: -0.3612 | Avg Turns/Game: 43.3 | Avg Reward: -65.78 | Re-hits: 0
Update 43600/100000 | Loss: -0.1982 | Avg Turns/Game: 43.5 | Avg Reward: -61.27 | Re-hits: 0
Update 43700/100000 | Loss: -0.0418 | Avg Turns/Game: 42.2 | Avg Reward: -57.53 | Re-hits: 0
Update 43800/100000 | Loss: -0.1348 | Avg Turns/Game: 43.2 | Avg Reward: -58.27 | Re-hits: 0
Update 43900/100000 | Loss: -0.0101 | Avg Turns/Game: 44.0 | Avg Reward: -66.60 | Re-hits: 0
Update 44000/100000 | Loss: 0.0265 | Avg Turns/Game: 40.8 | Avg Reward: -47.80 | Re-hits: 0
Update 44100/100000 | Loss: -0.0105 | Avg Turns/Game: 42.0 | Avg Reward: -56.34 | Re-hits: 0
Update 44200/100000 | Loss: -0.1350 | Avg Turns/Game: 43.4 | Avg Reward: -64.71 | Re-hits: 0
Update 44300/100000 | Loss: -0.0278 | Avg Turns/Game: 42.8 | Avg Reward: -63.66 | Re-hits: 0
Update 44400/100000 | Loss: -0.1430 | Avg Turns/Game: 44.2 | Avg Reward: -67.83 | Re-hits: 0
Update 44500/100000 | Loss: 0.0562 | Avg Turns/Game: 43.0 | Avg Reward: -56.48 | Re-hits: 0
Update 44600/100000 | Loss: -0.1731 | Avg Turns/Game: 43.4 | Avg Reward: -63.55 | Re-hits: 0
Update 44700/100000 | Loss: -0.1136 | Avg Turns/Game: 42.7 | Avg Reward: -58.47 | Re-hits: 0
Update 44800/100000 | Loss: -0.0270 | Avg Turns/Game: 44.6 | Avg Reward: -76.29 | Re-hits: 0
Update 44900/100000 | Loss: -0.1169 | Avg Turns/Game: 42.7 | Avg Reward: -65.58 | Re-hits: 0
Update 45000/100000 | Loss: -0.1151 | Avg Turns/Game: 44.4 | Avg Reward: -66.84 | Re-hits: 0
Update 45100/100000 | Loss: -0.0734 | Avg Turns/Game: 43.9 | Avg Reward: -65.84 | Re-hits: 0
Update 45200/100000 | Loss: -0.0330 | Avg Turns/Game: 44.1 | Avg Reward: -72.13 | Re-hits: 0
Update 45300/100000 | Loss: 0.0345 | Avg Turns/Game: 41.9 | Avg Reward: -53.00 | Re-hits: 0
Update 45400/100000 | Loss: -0.0224 | Avg Turns/Game: 43.2 | Avg Reward: -62.47 | Re-hits: 0
Update 45500/100000 | Loss: -0.0883 | Avg Turns/Game: 44.2 | Avg Reward: -66.96 | Re-hits: 0
Update 45600/100000 | Loss: -0.0765 | Avg Turns/Game: 42.1 | Avg Reward: -57.33 | Re-hits: 0
Update 45700/100000 | Loss: -0.1425 | Avg Turns/Game: 44.1 | Avg Reward: -65.55 | Re-hits: 0
Update 45800/100000 | Loss: 0.0094 | Avg Turns/Game: 44.4 | Avg Reward: -66.22 | Re-hits: 0
Update 45900/100000 | Loss: -0.2807 | Avg Turns/Game: 43.1 | Avg Reward: -62.73 | Re-hits: 0
